Track Id,Track title,href,Duration (ms),Explicit,Artist IDs,Album ID
4ve2uzqdwnHr20G5YgMMqr,Missin You Crazy,https://api.spotify.com/v1/tracks/4ve2uzqdwnHr20G5YgMMqr,226693,True,1z7b1Pr1rSlvWRzsW3HOrS,48Kac3ieDtt9OSp9Fm4g9e,ZOO,album
4Oi9e9Ajh72JUhQqI87kGc,Voicemail,https://api.spotify.com/v1/tracks/4Oi9e9Ajh72JUhQqI87kGc,189133,True,1z7b1Pr1rSlvWRzsW3HOrS,48Kac3ieDtt9OSp9Fm4g9e,ZOO,album
3hWScIEUaZGBKTnVYdNwrW,Parkstone Drive,https://api.spotify.com/v1/tracks/3hWScIEUaZGBKTnVYdNwrW,205720,True,1z7b1Pr1rSlvWRzsW3HOrS,48Kac3ieDtt9OSp9Fm4g9e,ZOO,album
6EgWb0x0RkCcSpgud1FuQV,Begging You,https://api.spotify.com/v1/tracks/6EgWb0x0RkCcSpgud1FuQV,252266,True,1z7b1Pr1rSlvWRzsW3HOrS,48Kac3ieDtt9OSp9Fm4g9e,ZOO,album
6hp5Ytt1DmRaviuXkSTO7L,Serious,https://api.spotify.com/v1/tracks/6hp5Ytt1DmRaviuXkSTO7L,188946,True,1z7b1Pr1rSlvWRzsW3HOrS,48Kac3ieDtt9OSp9Fm4g9e,ZOO,album
0XVEnrHgsQSOtCY8s0QRql,Keep My Wits,https://api.spotify.com/v1/tracks/0XVEnrHgsQSOtCY8s0QRql,238226,True,1z7b1Pr1rSlvWRzsW3HOrS,48Kac3ieDtt9OSp9Fm4g9e,ZOO,album
0zycJ5wiUlx2aP3MySQv0S,Our Time,https://api.spotify.com/v1/tracks/0zycJ5wiUlx2aP3MySQv0S,170293,True,1z7b1Pr1rSlvWRzsW3HOrS,48Kac3ieDtt9OSp9Fm4g9e,ZOO,album
3rDuYJzkBZw9jbbrRatwWu,From a Distance,https://api.spotify.com/v1/tracks/3rDuYJzkBZw9jbbrRatwWu,175320,True,1z7b1Pr1rSlvWRzsW3HOrS,48Kac3ieDtt9OSp9Fm4g9e,ZOO,album
5U1OcBfP61WcT2yTpXKx72,Last Forever (feat. Rick Ross & Snoop Dogg),https://api.spotify.com/v1/tracks/5U1OcBfP61WcT2yTpXKx72,235853,True,1z7b1Pr1rSlvWRzsW3HOrS,48Kac3ieDtt9OSp9Fm4g9e,ZOO,album
2jPQGsL5ZuIp9NTlvZ4TKD,Keep It Pushin (feat. Mahalia),https://api.spotify.com/v1/tracks/2jPQGsL5ZuIp9NTlvZ4TKD,300280,True,1z7b1Pr1rSlvWRzsW3HOrS,48Kac3ieDtt9OSp9Fm4g9e,ZOO,album
1EVRS5M4KwxbcyI69Es5N7,Fuck That,https://api.spotify.com/v1/tracks/1EVRS5M4KwxbcyI69Es5N7,244733,True,1z7b1Pr1rSlvWRzsW3HOrS,48Kac3ieDtt9OSp9Fm4g9e,ZOO,album
2fJAWYNc9P53oowjkpkYbh,I'm Here,https://api.spotify.com/v1/tracks/2fJAWYNc9P53oowjkpkYbh,239466,True,1z7b1Pr1rSlvWRzsW3HOrS,0lUL92det7mZ4DaHYmiUEC,There's Really A Wolf,album
4DqCB4QBJv8ESudmYG5L1f,The Stakeout,https://api.spotify.com/v1/tracks/4DqCB4QBJv8ESudmYG5L1f,171013,True,1z7b1Pr1rSlvWRzsW3HOrS,0lUL92det7mZ4DaHYmiUEC,There's Really A Wolf,album
1CmDHKA6LLC6LIhw9brYKV,Act Now,https://api.spotify.com/v1/tracks/1CmDHKA6LLC6LIhw9brYKV,189426,True,1z7b1Pr1rSlvWRzsW3HOrS,0lUL92det7mZ4DaHYmiUEC,There's Really A Wolf,album
6qcuRcbz8DCLG6nG4or8Uo,Cherry Hill,https://api.spotify.com/v1/tracks/6qcuRcbz8DCLG6nG4or8Uo,222453,False,1z7b1Pr1rSlvWRzsW3HOrS,0lUL92det7mZ4DaHYmiUEC,There's Really A Wolf,album
4f1QbCjIAgQwnf7ms9NXWx,Me You,https://api.spotify.com/v1/tracks/4f1QbCjIAgQwnf7ms9NXWx,164200,True,1z7b1Pr1rSlvWRzsW3HOrS,0lUL92det7mZ4DaHYmiUEC,There's Really A Wolf,album
6HK4YGOpZr1ost68QP3ul0,Ride Slow,https://api.spotify.com/v1/tracks/6HK4YGOpZr1ost68QP3ul0,185400,False,1z7b1Pr1rSlvWRzsW3HOrS,0lUL92det7mZ4DaHYmiUEC,There's Really A Wolf,album
